image_name,type,clss,img_shp_0_init,img_shape1_init,img_shp_0,img_shp_1,sh0_start,sh1_start,sh0_end,sh1_end
3392.jpg,train,2,3264,2448,179,180,1,1,178,179
3397.jpg,train,2,4128,3096,255,192,1,1,254,191
340.jpg,train,2,4128,3096,255,192,1,1,254,191
3405.jpg,train,2,4128,3096,255,192,1,1,242,191
3407.jpg,train,2,3264,2448,179,179,1,59,72,168
3408.jpg,train,2,4128,3096,255,192,1,1,254,191
3410.jpg,train,2,3264,2448,175,175,24,37,140,151
3412.jpg,train,2,4128,3096,214,186,27,49,144,170
3427.jpg,train,2,3264,2448,183,169,30,18,168,134
3428.jpg,train,2,4128,3096,164,158,1,1,133,157
3437.jpg,train,2,4128,3096,153,158,1,1,152,157
3439.jpg,train,2,4128,3096,250,192,1,1,181,191
344.jpg,train,2,3264,2448,231,169,20,1,183,168
3440.jpg,train,2,3264,2448,159,177,1,25,131,130
3443.jpg,train,2,3264,2448,255,192,1,1,236,191
3445.jpg,train,2,4128,3096,255,192,38,1,254,191
3453.jpg,train,2,4128,3096,255,192,1,1,254,191
3461.jpg,train,2,4128,3096,255,192,1,1,162,163
3469.jpg,train,2,4128,3096,255,192,1,1,243,191
347.jpg,train,2,4128,3096,255,192,36,1,254,191
3473.jpg,train,2,4128,3096,255,192,1,1,254,191
3483.jpg,train,2,3264,2448,181,174,42,28,168,149
3488.jpg,train,2,2448,3264,169,181,32,31,135,144
3491.jpg,train,2,3264,2448,177,178,1,1,176,143
3493.jpg,train,2,4128,3096,255,192,62,15,215,165
3495.jpg,train,2,4128,3096,246,192,1,1,195,191
3497.jpg,train,2,3264,2448,181,180,1,56,105,149
350.jpg,train,2,3264,2448,180,169,67,23,149,115
3505.jpg,train,2,3264,2448,255,192,1,1,226,156
3506.jpg,train,2,3264,2448,178,179,1,45,177,162
3507.jpg,train,2,4160,3120,255,192,56,30,193,162
3517.jpg,train,2,3264,2448,255,192,148,1,254,191
352.jpg,train,2,3096,4128,191,256,1,78,190,255
3529.jpg,train,2,3264,2448,174,176,1,1,173,175
3531.jpg,train,2,4128,3096,255,192,1,1,254,191
3543.jpg,train,2,4128,3096,213,178,1,1,212,177
3547.jpg,train,2,4128,3096,253,192,20,36,205,191
3556.jpg,train,2,3264,2448,150,151,1,1,149,150
3557.jpg,train,2,3264,2448,185,162,38,66,157,161
3559.jpg,train,2,3264,2448,193,188,1,1,125,140
3566.jpg,train,2,640,480,183,174,16,39,142,132
3574.jpg,train,2,4128,3096,255,192,1,1,254,158
3578.jpg,train,2,4128,3096,255,192,1,1,254,191
3579.jpg,train,2,3264,2448,240,154,29,1,184,153
3581.jpg,train,2,3264,2448,218,192,36,1,217,191
3585.jpg,train,2,3264,2448,145,153,21,28,117,121
3589.jpg,train,2,4160,3120,255,192,1,39,155,143
359.jpg,train,2,4128,3096,255,192,88,12,226,139
3603.jpg,train,2,3264,2448,178,180,1,1,161,179
361.jpg,train,2,4128,3096,224,183,64,36,174,182
3610.jpg,train,2,3264,2448,232,181,40,25,180,162
3613.jpg,train,2,4128,3096,255,192,30,35,254,191
362.jpg,train,2,3264,2448,181,167,1,44,96,137
3622.jpg,train,2,4128,3096,255,192,19,51,177,191
3625.jpg,train,2,4128,3096,255,192,1,1,195,191
3629.jpg,train,2,4160,3120,255,192,49,16,254,169
363.jpg,train,2,4128,3096,255,192,25,1,223,191
3630.jpg,train,2,4128,3096,201,176,1,1,173,175
3632.jpg,train,2,3264,2448,185,171,1,1,140,131
3638.jpg,train,2,4128,3096,250,192,24,24,209,176
3644.jpg,train,2,3264,2448,221,192,1,1,209,191
365.jpg,train,2,4128,3096,255,192,56,61,218,170
3650.jpg,train,2,4128,3096,255,192,51,24,210,178
3657.jpg,train,2,3264,2448,195,190,1,23,179,164
3665.jpg,train,2,3264,2448,189,158,18,59,92,126
3668.jpg,train,2,4160,3120,255,192,62,23,254,191
3674.jpg,train,2,3264,2448,176,174,1,1,110,149
3677.jpg,train,2,4128,3096,212,188,24,50,144,175
3690.jpg,train,2,3264,2448,176,178,44,49,127,153
3695.jpg,train,2,4128,3096,255,192,64,61,154,136
370.jpg,train,2,4128,3096,255,192,55,27,202,168
3703.jpg,train,2,3264,2448,178,178,33,27,146,137
3704.jpg,train,2,3264,2448,178,179,29,40,134,124
3719.jpg,train,2,4128,3096,255,192,13,21,208,191
3728.jpg,train,2,2448,3264,178,179,39,48,177,178
373.jpg,train,2,3264,2448,183,174,1,41,136,134
3730.jpg,train,2,4128,3096,255,192,1,1,232,191
3731.jpg,train,2,3264,2448,149,149,13,34,110,108
3733.jpg,train,2,4128,3096,255,192,39,34,211,191
3734.jpg,train,2,3264,2448,197,192,1,1,196,191
3736.jpg,train,2,3264,2448,230,182,59,56,214,161
3737.jpg,train,2,4128,3096,255,192,1,36,254,191
3744.jpg,train,2,3264,2448,255,192,1,1,254,191
3748.jpg,train,2,3264,2448,255,192,30,42,254,191
3749.jpg,train,2,3264,2448,255,192,18,1,254,191
3752.jpg,train,2,3264,2448,255,192,59,51,148,177
3759.jpg,train,2,3264,2448,172,172,1,1,171,171
3760.jpg,train,2,3264,2448,179,179,1,60,112,148
3768.jpg,train,2,3264,2448,181,172,25,32,114,156
3769.jpg,train,2,3264,2448,179,170,42,64,164,153
3774.jpg,train,2,3264,2448,174,176,1,1,173,175
3776.jpg,train,2,3264,2448,181,182,22,24,180,155
3779.jpg,train,2,4128,3096,255,192,1,1,254,191
3781.jpg,train,2,4128,3096,255,192,1,1,235,191
3786.jpg,train,2,3264,2448,175,176,36,37,148,149
3787.jpg,train,2,3264,2448,255,192,41,48,167,191
3790.jpg,train,2,4128,3096,255,192,65,61,156,137
3797.jpg,train,2,4128,3096,255,192,1,1,254,191
38.jpg,train,2,3264,2448,181,171,36,21,180,170
380.jpg,train,2,3264,2448,255,192,1,1,254,191
3807.jpg,train,2,4128,3096,255,192,1,1,254,153
3814.jpg,train,2,4128,3096,255,192,52,1,254,191
3824.jpg,train,2,3264,2448,148,149,30,30,119,120
3825.jpg,train,2,3264,2448,178,179,1,52,147,178
383.jpg,train,2,4128,3096,255,192,1,1,213,191
3836.jpg,train,2,4160,3120,255,192,58,42,189,156
3838.jpg,train,2,4128,3096,255,192,1,1,254,191
3855.jpg,train,2,3264,2448,183,173,1,31,146,172
3868.jpg,train,2,3264,2448,255,192,1,1,254,191
3873.jpg,train,2,4128,3096,255,192,75,25,234,126
3876.jpg,train,2,4128,3096,255,192,1,18,254,191
388.jpg,train,2,4128,3096,255,192,32,1,254,191
3884.jpg,train,2,3264,2448,173,140,1,12,107,139
3889.jpg,train,2,3264,2448,181,172,31,27,180,144
3890.jpg,train,2,3264,2448,246,192,45,39,185,144
3891.jpg,train,2,3264,2448,178,179,24,1,177,133
3893.jpg,train,2,640,480,255,192,1,1,254,191
3894.jpg,train,2,4128,3096,255,192,1,1,254,191
3898.jpg,train,2,4128,3096,255,192,48,1,254,191
390.jpg,train,2,3096,4128,191,256,42,24,190,163
3902.jpg,train,2,4128,3096,156,157,40,1,155,156
3909.jpg,train,2,3264,2448,186,175,1,1,185,174
3915.jpg,train,2,3264,2448,255,192,1,1,254,191
3916.jpg,train,2,4128,3096,153,157,15,30,123,134
3919.jpg,train,2,4128,3096,234,189,97,49,233,132
392.jpg,train,2,3264,2448,255,192,1,1,254,191
3923.jpg,train,2,3264,2448,176,177,23,53,160,176
3925.jpg,train,2,4160,3120,153,153,23,45,111,130
3928.jpg,train,2,3264,2448,179,172,1,1,152,171
393.jpg,train,2,4128,3096,255,192,62,29,212,180
3934.jpg,train,2,4128,3096,255,192,1,1,210,191
3936.jpg,train,2,3264,2448,183,170,1,1,159,152
3949.jpg,train,2,3264,2448,186,176,1,1,125,158
3953.jpg,train,2,3264,2448,184,169,15,1,132,130
3954.jpg,train,2,4128,3096,255,192,1,1,208,191
3959.jpg,train,2,3264,2448,236,191,67,1,235,148
3961.jpg,train,2,4128,3096,255,192,45,1,189,153
3965.jpg,train,2,4128,3096,255,192,1,1,207,144
3983.jpg,train,2,3264,2448,151,150,1,1,150,149
3984.jpg,train,2,3264,2448,144,158,1,1,143,157
399.jpg,train,2,3264,2448,176,176,31,34,153,157
3991.jpg,train,2,3264,2448,149,151,25,13,121,112
3993.jpg,train,2,3264,2448,149,151,29,30,120,122
3998.jpg,train,2,3264,2448,147,162,1,1,38,40
3999.jpg,train,2,3264,2448,149,150,102,1,148,94
4000.jpg,train,2,3264,2448,154,149,43,1,153,95
4009.jpg,train,2,3264,2448,151,150,1,1,150,149
4010.jpg,train,2,3264,2448,138,173,1,1,137,172
402.jpg,train,2,3264,2448,155,145,22,25,111,114
4024.jpg,train,2,3264,2448,145,148,1,1,144,147
4025.jpg,train,2,3264,2448,146,147,30,31,117,118
4026.jpg,train,2,3264,2448,147,148,14,1,146,137
403.jpg,train,2,3264,2448,194,179,18,12,166,178
405.jpg,train,2,3264,2448,188,169,24,1,165,152
4071.jpg,train,2,3264,2448,255,192,27,1,150,145
4072.jpg,train,2,3264,2448,255,192,15,20,137,151
4073.jpg,train,2,3264,2448,255,192,19,31,148,163
4075.jpg,train,2,3264,2448,255,192,1,44,154,191
4076.jpg,train,2,3264,2448,255,192,16,13,207,191
4077.jpg,train,2,3264,2448,255,192,1,1,163,191
4078.jpg,train,2,3264,2448,255,192,48,1,237,191
4079.jpg,train,2,3264,2448,255,192,14,1,254,191
4084.jpg,train,2,3264,2448,211,144,48,35,151,117
4085.jpg,train,2,3264,2448,255,192,1,1,254,191
4086.jpg,train,2,3264,2448,255,192,1,1,254,191
4087.jpg,train,2,3264,2448,255,192,1,1,254,191
4088.jpg,train,2,3264,2448,255,192,1,1,254,191
4089.jpg,train,2,3264,2448,255,192,1,1,254,191
409.jpg,train,2,3264,2448,184,173,26,1,183,97
4100.jpg,train,2,3264,2448,212,173,43,43,179,126
4101.jpg,train,2,3264,2448,191,186,34,43,190,138
4102.jpg,train,2,3264,2448,195,184,56,51,194,137
4103.jpg,train,2,3264,2448,246,162,31,1,245,161
4104.jpg,train,2,3264,2448,238,184,53,29,237,160
4105.jpg,train,2,3264,2448,243,165,31,1,242,164
4107.jpg,train,2,3264,2448,243,180,48,26,168,166
4108.jpg,train,2,3264,2448,148,176,1,19,105,134
411.jpg,train,2,3264,2448,161,142,1,20,136,116
4114.jpg,train,2,2448,3264,166,183,32,49,151,182
4115.jpg,train,2,2448,3264,165,183,72,57,164,182
4116.jpg,train,2,2448,3264,166,181,31,39,165,180
4117.jpg,train,2,2448,3264,169,182,1,29,97,134
4118.jpg,train,2,2448,3264,170,181,1,39,129,150
4119.jpg,train,2,2448,3264,169,181,25,87,168,180
4120.jpg,train,2,2448,3264,167,184,16,60,166,158
4121.jpg,train,2,2448,3264,167,184,47,59,166,183
4124.jpg,train,2,3264,2448,175,176,1,1,174,175
4125.jpg,train,2,3264,2448,178,173,1,1,177,172
4126.jpg,train,2,3264,2448,181,173,1,1,180,172
4139.jpg,train,2,3264,2448,175,171,58,1,174,91
4140.jpg,train,2,3264,2448,176,170,60,19,175,118
4141.jpg,train,2,3264,2448,183,162,69,60,182,161
4142.jpg,train,2,3264,2448,182,165,39,29,149,141
4149.jpg,train,2,3264,2448,183,165,1,29,163,164
415.jpg,train,2,2448,3264,172,174,1,27,130,130
4150.jpg,train,2,3264,2448,179,169,1,30,160,168
4151.jpg,train,2,2448,3264,161,193,19,86,149,192
4152.jpg,train,2,2448,3264,191,256,1,1,190,255
4167.jpg,train,2,3264,2448,147,148,1,1,146,147
4168.jpg,train,2,3264,2448,146,148,26,19,132,123
4169.jpg,train,2,3264,2448,149,144,1,1,148,143
417.jpg,train,2,3264,2448,151,149,16,16,134,127
4173.jpg,train,2,3264,2448,177,169,1,40,123,150
4174.jpg,train,2,3264,2448,175,171,35,29,126,148
4175.jpg,train,2,3264,2448,187,174,12,52,125,158
4176.jpg,train,2,3264,2448,175,175,35,30,146,144
4177.jpg,train,2,3264,2448,183,173,1,49,103,156
4178.jpg,train,2,3264,2448,173,174,18,22,145,150
4189.jpg,train,2,3264,2448,255,192,31,25,254,191
4190.jpg,train,2,3264,2448,175,169,1,37,174,168
4191.jpg,train,2,3264,2448,175,169,20,23,174,154
4192.jpg,train,2,3264,2448,174,170,39,40,144,147
42.jpg,train,2,4128,3096,255,192,1,1,254,191
420.jpg,train,2,4128,3096,255,192,1,1,254,191
4205.jpg,train,2,4128,2322,255,144,43,1,209,143
4206.jpg,train,2,4128,2322,255,144,29,1,205,143
4207.jpg,train,2,4128,2322,255,144,21,1,219,143
4209.jpg,train,2,4128,2322,203,139,1,1,131,97
4215.jpg,train,2,4128,2322,198,144,59,15,166,109
4216.jpg,train,2,4128,2322,199,140,23,1,120,118
4217.jpg,train,2,4128,2322,160,144,29,21,125,117
422.jpg,train,2,3264,2448,254,192,24,1,225,191
4223.jpg,train,2,3264,2448,255,192,1,1,254,191
4224.jpg,train,2,3264,2448,255,192,1,1,254,191
4225.jpg,train,2,3264,2448,255,192,1,1,254,191
4237.jpg,train,2,3264,2448,147,154,1,32,131,130
4238.jpg,train,2,3264,2448,148,152,1,39,109,135
4239.jpg,train,2,3264,2448,148,150,1,23,133,120
424.jpg,train,2,3264,2448,184,186,33,41,156,146
4240.jpg,train,2,3264,2448,153,154,1,1,127,98
4257.jpg,train,2,3264,2448,178,179,16,61,116,138
4259.jpg,train,2,3264,2448,176,177,1,15,175,176
426.jpg,train,2,3264,2448,180,175,20,1,122,113
427.jpg,train,2,4128,3096,255,192,39,1,214,159
4284.jpg,train,2,3264,2448,179,173,1,1,178,172
4285.jpg,train,2,3264,2448,180,171,1,1,179,131
4286.jpg,train,2,3264,2448,174,179,1,1,128,134
4288.jpg,train,2,3264,2448,183,171,29,1,182,170
4289.jpg,train,2,3264,2448,187,167,23,20,164,166
4290.jpg,train,2,3264,2448,211,168,1,1,162,167
4291.jpg,train,2,3264,2448,206,162,41,1,182,151
4292.jpg,train,2,3264,2448,176,177,1,1,149,160
4293.jpg,train,2,3264,2448,255,192,1,57,161,191
4294.jpg,train,2,3264,2448,184,165,1,56,88,137
4295.jpg,train,2,3264,2448,255,192,1,1,168,191
4296.jpg,train,2,3264,2448,255,192,52,25,202,170
4297.jpg,train,2,3264,2448,184,165,32,32,142,142
430.jpg,train,2,4128,3096,255,192,1,22,220,148
4301.jpg,train,2,3264,2448,174,176,48,46,125,116
4302.jpg,train,2,3264,2448,173,175,1,1,172,174
4303.jpg,train,2,3264,2448,175,175,40,40,144,124
431.jpg,train,2,3264,2448,245,152,25,1,183,151
4318.jpg,train,2,3264,2448,181,170,31,20,121,113
4324.jpg,train,2,3264,2448,175,174,42,21,174,173
4325.jpg,train,2,3264,2448,188,171,81,73,127,115
4326.jpg,train,2,3264,2448,180,179,1,37,164,178
433.jpg,train,2,3264,2448,255,192,1,1,254,191
4331.jpg,train,2,3264,2448,178,173,1,14,154,172
4332.jpg,train,2,3264,2448,255,192,70,1,143,118
4333.jpg,train,2,3264,2448,176,176,1,12,100,144
4334.jpg,train,2,3264,2448,179,173,13,72,103,151
4335.jpg,train,2,3264,2448,174,178,21,28,140,142
4336.jpg,train,2,3264,2448,176,176,48,55,123,125
4337.jpg,train,2,3264,2448,254,177,63,23,194,176
4341.jpg,train,2,3264,2448,172,171,26,40,152,134
4342.jpg,train,2,3264,2448,167,174,1,71,120,144
4343.jpg,train,2,3264,2448,172,173,1,1,171,172
4344.jpg,train,2,3264,2448,176,167,37,33,140,137
4354.jpg,train,2,3264,2448,255,159,1,1,198,158
4355.jpg,train,2,3264,2448,243,154,57,1,192,153
4356.jpg,train,2,3264,2448,255,159,16,31,213,158
436.jpg,train,2,3264,2448,179,181,53,37,145,126
4363.jpg,train,2,3264,2448,197,148,35,13,170,129
4364.jpg,train,2,3264,2448,255,192,63,1,243,191
4365.jpg,train,2,3264,2448,250,178,61,32,168,138
437.jpg,train,2,4128,3096,255,192,14,1,193,122
4378.jpg,train,2,3264,2448,187,168,39,16,176,150
4379.jpg,train,2,3264,2448,255,192,1,29,178,191
4380.jpg,train,2,3264,2448,255,192,29,1,254,191
4381.jpg,train,2,3264,2448,255,192,1,21,225,191
4382.jpg,train,2,3264,2448,255,192,1,1,231,191
4383.jpg,train,2,3264,2448,182,175,13,63,163,174
4384.jpg,train,2,3264,2448,177,180,38,54,128,179
4385.jpg,train,2,3264,2448,178,179,20,41,153,155
4386.jpg,train,2,3264,2448,196,166,40,27,140,134
4387.jpg,train,2,2448,3264,170,177,42,50,137,146
4388.jpg,train,2,3264,2448,255,192,66,1,210,191
439.jpg,train,2,3264,2448,149,150,16,24,97,102
4406.jpg,train,2,3264,2448,182,175,1,75,134,174
4407.jpg,train,2,3264,2448,183,175,1,37,141,141
4408.jpg,train,2,3264,2448,182,175,1,48,139,144
4409.jpg,train,2,3264,2448,181,176,1,43,139,147
441.jpg,train,2,3264,2448,168,191,1,32,122,155
4423.jpg,train,2,3264,2448,255,192,45,34,183,191
4424.jpg,train,2,3264,2448,255,192,49,13,193,191
4425.jpg,train,2,3264,2448,255,192,32,11,169,154
4431.jpg,train,2,3264,2448,255,192,33,1,254,191
4432.jpg,train,2,3264,2448,255,192,1,1,254,191
4433.jpg,train,2,3264,2448,255,192,1,1,254,191
4434.jpg,train,2,3264,2448,255,192,22,1,254,191
4435.jpg,train,2,3264,2448,255,192,1,1,254,191
4436.jpg,train,2,3264,2448,209,182,1,1,161,145
4437.jpg,train,2,3264,2448,199,187,12,1,181,143
4442.jpg,train,2,3264,2448,176,176,20,1,175,121
4444.jpg,train,2,3264,2448,255,192,1,1,254,191
4453.jpg,train,2,3264,2448,255,192,1,27,254,191
4454.jpg,train,2,3264,2448,255,192,60,1,254,191
4455.jpg,train,2,3264,2448,255,192,17,1,254,191
4456.jpg,train,2,3264,2448,255,192,51,27,233,178
4457.jpg,train,2,3264,2448,255,192,36,1,254,191
4462.jpg,train,2,3264,2448,255,192,26,1,254,191
4463.jpg,train,2,3264,2448,255,192,33,1,254,191
4464.jpg,train,2,3264,2448,255,192,25,1,254,191
4465.jpg,train,2,3264,2448,178,179,1,1,122,166
447.jpg,train,2,4128,3096,255,192,1,1,223,181
4476.jpg,train,2,3264,2448,178,174,11,1,124,127
4477.jpg,train,2,3264,2448,176,176,23,13,118,161
4486.jpg,train,2,3264,2448,244,178,23,22,243,177
4487.jpg,train,2,3264,2448,184,171,54,60,183,170
4488.jpg,train,2,3264,2448,203,166,49,46,179,149
450.jpg,train,2,4128,3096,255,192,1,1,254,191
4500.jpg,train,2,3264,2448,184,159,53,37,183,158
4502.jpg,train,2,3264,2448,181,175,1,1,164,143
4503.jpg,train,2,3264,2448,197,155,22,1,161,154
4504.jpg,train,2,3264,2448,189,167,1,29,162,131
4505.jpg,train,2,3264,2448,213,164,1,24,144,102
4506.jpg,train,2,3264,2448,187,169,1,43,156,139
4508.jpg,train,2,3264,2448,189,168,1,50,154,140
4509.jpg,train,2,3264,2448,185,170,1,17,167,134
451.jpg,train,2,4128,3096,255,192,1,1,254,191
4530.jpg,train,2,2448,3264,175,207,1,45,150,183
4531.jpg,train,2,3264,2448,255,192,27,20,254,191
4532.jpg,train,2,3264,2448,255,192,48,56,221,191
4533.jpg,train,2,3264,2448,255,192,1,1,172,191
4534.jpg,train,2,3264,2448,175,173,16,27,145,153
4536.jpg,train,2,3264,2448,178,173,1,61,118,172
4537.jpg,train,2,3264,2448,178,172,26,19,145,155
4547.jpg,train,2,3264,2448,184,160,35,35,153,111
4548.jpg,train,2,3264,2448,172,176,1,1,171,175
4549.jpg,train,2,3264,2448,172,173,1,86,72,172
455.jpg,train,2,4128,3096,255,192,17,14,198,191
4550.jpg,train,2,3264,2448,183,168,34,18,161,154
4551.jpg,train,2,2448,3264,173,179,82,55,172,158
4552.jpg,train,2,3264,2448,176,175,12,50,128,153
4563.jpg,train,2,3264,2448,172,177,1,67,109,176
4564.jpg,train,2,3264,2448,174,174,1,32,132,138
4565.jpg,train,2,3264,2448,173,175,1,34,91,143
4575.jpg,train,2,3264,2448,180,172,1,1,179,171
4576.jpg,train,2,3264,2448,179,172,1,1,178,171
4577.jpg,train,2,2448,3264,175,176,34,32,145,146
4578.jpg,train,2,2448,3264,166,183,24,33,147,156
4579.jpg,train,2,2448,3264,173,173,28,34,149,148
4580.jpg,train,2,2448,3264,173,174,29,30,149,149
4581.jpg,train,2,3264,2448,173,174,70,51,149,129
4582.jpg,train,2,2448,3264,174,170,1,1,108,117
4583.jpg,train,2,3264,2448,172,175,34,23,150,135
459.jpg,train,2,3264,2448,255,192,32,1,254,191
4602.jpg,train,2,3264,2448,163,176,27,37,139,143
4603.jpg,train,2,3264,2448,170,171,33,38,139,143
4604.jpg,train,2,3264,2448,159,178,19,34,144,143
4607.jpg,train,2,2448,3264,191,250,23,62,190,212
4608.jpg,train,2,2448,3264,191,238,21,39,168,182
4609.jpg,train,2,2448,3264,162,185,1,74,107,168
4610.jpg,train,2,2448,3264,167,180,45,64,123,124
4611.jpg,train,2,3264,2448,173,174,11,55,150,161
4613.jpg,train,2,2448,3264,160,186,1,49,61,117
4614.jpg,train,2,2448,3264,171,175,1,33,116,125
4615.jpg,train,2,2448,3264,172,174,1,53,61,116
4628.jpg,train,2,2448,3264,168,183,29,34,140,147
4630.jpg,train,2,2448,3264,170,181,1,30,140,154
4635.jpg,train,2,3264,2448,171,175,56,41,116,128
4636.jpg,train,2,3264,2448,177,170,47,22,122,116
4647.jpg,train,2,2448,3264,174,176,1,1,173,175
4648.jpg,train,2,2448,3264,170,175,40,73,169,174
4649.jpg,train,2,2448,3264,173,174,1,1,172,173
465.jpg,train,2,3264,2448,251,191,33,1,222,190
4659.jpg,train,2,2448,3264,165,180,1,28,133,134
466.jpg,train,2,3264,2448,177,177,1,17,176,176
4660.jpg,train,2,2448,3264,170,175,25,36,169,140
4661.jpg,train,2,2448,3264,150,185,23,35,149,135
4662.jpg,train,2,2448,3264,170,169,17,41,150,157
467.jpg,train,2,3264,2448,174,175,1,1,173,174
4671.jpg,train,2,2448,3264,172,174,20,46,140,153
4676.jpg,train,2,3264,2448,172,174,47,46,157,142
4677.jpg,train,2,3264,2448,173,174,28,49,149,173
468.jpg,train,2,4128,3096,255,192,15,91,188,191
4696.jpg,train,2,3264,2448,174,172,23,27,144,154
4697.jpg,train,2,3264,2448,177,169,54,41,139,112
4699.jpg,train,2,3264,2448,171,176,1,15,116,157
4700.jpg,train,2,3264,2448,173,174,26,34,140,145
4707.jpg,train,2,3264,2448,175,173,29,28,147,146
4708.jpg,train,2,3264,2448,173,174,33,33,143,144
4709.jpg,train,2,3264,2448,174,175,28,31,146,144
4710.jpg,train,2,3264,2448,172,174,1,1,171,173
4734.jpg,train,2,3264,2448,153,142,1,1,152,141
4735.jpg,train,2,3264,2448,133,159,1,1,132,158
4736.jpg,train,2,3264,2448,135,143,1,1,134,142
4738.jpg,train,2,3264,2448,146,146,35,35,111,116
4739.jpg,train,2,3264,2448,146,146,1,1,145,145
4740.jpg,train,2,3264,2448,145,150,1,1,144,149
4748.jpg,train,2,3264,2448,176,168,31,33,138,134
4749.jpg,train,2,3264,2448,176,169,1,1,164,168
475.jpg,train,2,4128,3096,255,192,1,1,254,191
4750.jpg,train,2,3264,2448,255,192,1,1,161,191
4751.jpg,train,2,3264,2448,172,173,14,28,143,146
4752.jpg,train,2,3264,2448,176,169,1,1,175,168
4754.jpg,train,2,3264,2448,178,168,48,44,146,123
4755.jpg,train,2,3264,2448,255,192,33,1,207,191
4756.jpg,train,2,3264,2448,255,192,49,1,183,127
4757.jpg,train,2,3264,2448,172,172,29,35,146,144
4758.jpg,train,2,3264,2448,175,170,44,45,150,133
4759.jpg,train,2,3264,2448,172,170,42,43,127,122
4761.jpg,train,2,3264,2448,174,174,40,22,133,148
4762.jpg,train,2,3264,2448,176,174,57,22,134,129
4763.jpg,train,2,3264,2448,176,170,53,44,132,131
4764.jpg,train,2,3264,2448,176,169,33,31,144,141
4765.jpg,train,2,3264,2448,181,172,29,19,180,171
4766.jpg,train,2,3264,2448,176,176,1,1,160,163
4767.jpg,train,2,3264,2448,180,172,12,1,179,171
4768.jpg,train,2,3264,2448,253,189,51,25,213,188
4769.jpg,train,2,3264,2448,175,177,1,1,134,155
477.jpg,train,2,3264,2448,177,177,19,1,176,141
4770.jpg,train,2,3264,2448,184,176,16,11,183,175
4771.jpg,train,2,3264,2448,176,173,43,25,144,152
4772.jpg,train,2,3264,2448,177,173,44,20,148,154
4773.jpg,train,2,3264,2448,173,174,1,1,172,173
4775.jpg,train,2,3264,2448,176,171,1,1,175,170
4776.jpg,train,2,3264,2448,174,174,32,32,161,160
4777.jpg,train,2,3264,2448,176,174,27,29,143,149
4778.jpg,train,2,3264,2448,173,174,1,1,172,173
4779.jpg,train,2,3264,2448,173,174,64,45,118,104
478.jpg,train,2,3264,2448,255,192,13,72,212,191
4780.jpg,train,2,3264,2448,179,171,1,1,178,170
4782.jpg,train,2,3264,2448,177,174,1,1,159,173
4783.jpg,train,2,3264,2448,177,172,1,1,176,171
4784.jpg,train,2,3264,2448,175,174,1,26,130,173
4788.jpg,train,2,3264,2448,172,173,1,69,147,172
4789.jpg,train,2,3264,2448,172,169,36,26,152,168
479.jpg,train,2,3264,2448,244,192,55,12,227,158
4790.jpg,train,2,3264,2448,173,173,17,19,108,144
4798.jpg,train,2,3264,2448,177,170,1,42,153,169
4799.jpg,train,2,3264,2448,178,170,1,25,154,169
480.jpg,train,2,3264,2448,149,153,28,31,123,123
4800.jpg,train,2,3264,2448,177,176,21,66,139,175
4801.jpg,train,2,3264,2448,173,175,33,29,119,174
4802.jpg,train,2,3264,2448,172,178,1,1,141,163
4803.jpg,train,2,3264,2448,174,176,1,23,131,159
4804.jpg,train,2,3264,2448,174,176,1,1,134,156
4805.jpg,train,2,3264,2448,174,175,48,53,144,174
4807.jpg,train,2,3264,2448,178,178,20,1,177,177
4808.jpg,train,2,3264,2448,194,171,17,30,153,170
4809.jpg,train,2,3264,2448,174,176,31,21,122,124
4810.jpg,train,2,3264,2448,176,170,1,27,143,169
4811.jpg,train,2,3264,2448,255,192,46,31,205,165
4812.jpg,train,2,3264,2448,176,169,32,28,144,142
4813.jpg,train,2,3264,2448,177,169,56,1,176,168
4814.jpg,train,2,3264,2448,182,166,1,33,181,165
4815.jpg,train,2,3264,2448,179,169,1,1,158,168
4816.jpg,train,2,3264,2448,173,173,32,17,172,172
4817.jpg,train,2,3264,2448,174,172,33,24,173,171
4823.jpg,train,2,3264,2448,175,169,31,29,145,141
4824.jpg,train,2,3264,2448,174,169,1,1,173,168
4825.jpg,train,2,3264,2448,175,172,1,1,174,171
4828.jpg,train,2,3264,2448,172,170,12,35,140,142
4829.jpg,train,2,3264,2448,173,172,1,12,147,160
483.jpg,train,2,4160,3120,255,192,56,25,193,164
4830.jpg,train,2,3264,2448,175,170,12,41,131,169
4831.jpg,train,2,3264,2448,176,168,1,46,95,150
4832.jpg,train,2,3264,2448,176,170,1,41,140,152
484.jpg,train,2,3264,2448,213,178,22,1,157,155
4844.jpg,train,2,3264,2448,177,169,31,35,136,134
4845.jpg,train,2,3264,2448,176,169,1,26,160,139
4846.jpg,train,2,3264,2448,176,169,1,27,161,141
4847.jpg,train,2,3264,2448,173,171,14,24,155,141
4848.jpg,train,2,3264,2448,179,167,1,1,124,138
4849.jpg,train,2,3264,2448,172,172,1,16,130,150
4851.jpg,train,2,3264,2448,176,170,26,33,136,144
4852.jpg,train,2,3264,2448,174,172,1,1,152,143
4853.jpg,train,2,3264,2448,173,170,1,19,146,169
4855.jpg,train,2,3264,2448,177,167,27,16,162,166
4856.jpg,train,2,3264,2448,174,168,43,12,142,167
4858.jpg,train,2,3264,2448,173,171,41,55,140,141
